blah,,,,,blah2,,,,,,,
QS1P2,Pad,P1,GFZ,Channel:,j94,Trace,Length:,566.6111,Time,estimate:,2.923858561,
QS1P2,Pad,P1,GFZ,Channel:,j95,Trace,Length:,573.4501,Time,estimate:,2.959149554,
QS1P2,Pad,P1,GFZ,Channel:,j96,Trace,Length:,587.5529,Time,estimate:,3.031923618,
QS1P2,Pad,P1,GFZ,Channel:,j97,Trace,Length:,594.5163,Time,estimate:,3.067856548,
QS1P2,Pad,P1,GFZ,Channel:,j31,Trace,Length:,94.6141,Time,estimate:,0.488233016,
QS1P2,Pad,P1,GFZ,Channel:,j32,Trace,Length:,94.3339,Time,estimate:,0.486787112,
QS1P3,Pad,P1,GFZ,Channel:,j24,Trace,Length:,143.8157,Time,estimate:,0.742125888,
QS1P3,Pad,P1,GFZ,Channel:,j33,Trace,Length:,89.4143,Time,estimate:,0.461400715,
QS1P3,Pad,P1,GFZ,Channel:,j34,Trace,Length:,86.1524,Time,estimate:,0.444568474,
QS1P3,Pad,P1,GFZ,Channel:,j35,Trace,Length:,81.1377,Time,estimate:,0.418691336,
QS1P3,Pad,P1,GFZ,Channel:,j36,Trace,Length:,83.3277,Time,estimate:,0.429992298,
QS1P3,Pad,P1,GFZ,Channel:,j37,Trace,Length:,82.2053,Time,estimate:,0.424200426,
QS1P3,Pad,P1,GFZ,Channel:,j38,Trace,Length:,85.8173,Time,estimate:,0.442839272,
QS1P3,Pad,P1,GFZ,Channel:,j39,Trace,Length:,87.647,Time,estimate:,0.452280994,
QS1P3,Pad,P1,GFZ,Channel:,j40,Trace,Length:,96.7407,Time,estimate:,0.499206817,
QS1P3,Pad,P1,GFZ,Channel:,j41,Trace,Length:,98.6951,Time,estimate:,0.509292022,
QS1P3,Pad,P1,GFZ,Channel:,j42,Trace,Length:,102.3072,Time,estimate:,0.527931385,
QS1P3,Pad,P1,GFZ,Channel:,j25,Trace,Length:,135.1782,Time,estimate:,0.697554173,
QS1P3,Pad,P1,GFZ,Channel:,j43,Trace,Length:,106.5714,Time,estimate:,0.54993575,
