Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
QL1P3,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,33,Trace,Length:,541,Time,estimate:,2.791698718
QL1P3,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,34,Trace,Length:,378.725,Time,estimate:,1.954318109
QL1P3,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,35,Trace,Length:,196.245,Time,estimate:,1.012674519
QL1P3,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,36,Trace,Length:,1076.225,Time,estimate:,5.553596954
QL1P3,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,37,Trace,Length:,917.585,Time,estimate:,4.734973878
QL1P3,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,38,Trace,Length:,754.59,Time,estimate:,3.893877884
QL1P3,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,39,Trace,Length:,632.49,Time,estimate:,3.263810577
QL1P4,Pad,P1,GFZ,Channel:,j8,Actual,Channel:,1,Trace,Length:,1316.01,Time,estimate:,6.790949038
QL1P4,Pad,P1,GFZ,Channel:,j9,Actual,Channel:,2,Trace,Length:,1120.41,Time,estimate:,5.781602884
QL1P4,Pad,P1,GFZ,Channel:,j10,Actual,Channel:,3,Trace,Length:,937.96,Time,estimate:,4.840114102
QL1P4,Pad,P1,GFZ,Channel:,j11,Actual,Channel:,4,Trace,Length:,803.265,Time,estimate:,4.145053365
QL1P4,Pad,P1,GFZ,Channel:,j12,Actual,Channel:,5,Trace,Length:,670.89,Time,estimate:,3.461964423
QL1P4,Pad,P1,GFZ,Channel:,j13,Actual,Channel:,6,Trace,Length:,477.17,Time,estimate:,2.462319551
QL1P4,Pad,P1,GFZ,Channel:,j14,Actual,Channel:,7,Trace,Length:,267.555,Time,estimate:,1.380652404
QL1P4,Pad,P1,GFZ,Channel:,j15,Actual,Channel:,8,Trace,Length:,1291.25,Time,estimate:,6.663181089
QL1P4,Pad,P1,GFZ,Channel:,j16,Actual,Channel:,9,Trace,Length:,1104.63,Time,estimate:,5.700174038
QL1P4,Pad,P1,GFZ,Channel:,j17,Actual,Channel:,10,Trace,Length:,911.455,Time,estimate:,4.703341506
QL1P4,Pad,P1,GFZ,Channel:,j18,Actual,Channel:,11,Trace,Length:,775.53,Time,estimate:,4.001933653
QL1P4,Pad,P1,GFZ,Channel:,j19,Actual,Channel:,12,Trace,Length:,637.45,Time,estimate:,3.289405448
QL1P4,Pad,P1,GFZ,Channel:,j20,Actual,Channel:,13,Trace,Length:,454.79,Time,estimate:,2.346833013
QL1P4,Pad,P1,GFZ,Channel:,j21,Actual,Channel:,14,Trace,Length:,249.725,Time,estimate:,1.288645032
QL1P4,Pad,P1,GFZ,Channel:,j22,Actual,Channel:,15,Trace,Length:,1237.495,Time,estimate:,6.385791506
QL1P4,Pad,P1,GFZ,Channel:,j23,Actual,Channel:,16,Trace,Length:,1057.865,Time,estimate:,5.458854647
QL1P4,Pad,P1,GFZ,Channel:,j24,Actual,Channel:,17,Trace,Length:,872.235,Time,estimate:,4.500956249
QL1P4,Pad,P1,GFZ,Channel:,j25,Actual,Channel:,18,Trace,Length:,739.77,Time,estimate:,3.817402884
QL1P4,Pad,P1,GFZ,Channel:,j26,Actual,Channel:,19,Trace,Length:,605.3,Time,estimate:,3.123503205
QL1P4,Pad,P1,GFZ,Channel:,j27,Actual,Channel:,20,Trace,Length:,429.435,Time,estimate:,2.215994711
QL1P4,Pad,P1,GFZ,Channel:,j28,Actual,Channel:,21,Trace,Length:,231.9,Time,estimate:,1.196663461
QL1P4,Pad,P1,GFZ,Channel:,j29,Actual,Channel:,22,Trace,Length:,1183.74,Time,estimate:,6.108401922
QL1P4,Pad,P1,GFZ,Channel:,j30,Actual,Channel:,23,Trace,Length:,1011.105,Time,estimate:,5.217561057
QL1P4,Pad,P1,GFZ,Channel:,j31,Actual,Channel:,24,Trace,Length:,833.02,Time,estimate:,4.298596794
QL1P4,Pad,P1,GFZ,Channel:,j32,Actual,Channel:,25,Trace,Length:,704.01,Time,estimate:,3.632872115
QL1P4,Pad,P1,GFZ,Channel:,j33,Actual,Channel:,26,Trace,Length:,573.15,Time,estimate:,2.957600961
QL1P4,Pad,P1,GFZ,Channel:,j34,Actual,Channel:,27,Trace,Length:,404.08,Time,estimate:,2.08515641
QL1P4,Pad,P1,GFZ,Channel:,j35,Actual,Channel:,28,Trace,Length:,214.07,Time,estimate:,1.10465609
QL1P4,Pad,P1,GFZ,Channel:,j36,Actual,Channel:,29,Trace,Length:,1129.98,Time,estimate:,5.830986538
QL1P4,Pad,P1,GFZ,Channel:,j37,Actual,Channel:,30,Trace,Length:,964.345,Time,estimate:,4.976267467
QL1P4,Pad,P1,GFZ,Channel:,j38,Actual,Channel:,31,Trace,Length:,793.805,Time,estimate:,4.096237339
QL1P4,Pad,P1,GFZ,Channel:,j39,Actual,Channel:,32,Trace,Length:,668.25,Time,estimate:,3.448341346
QL1P4,Pad,P1,GFZ,Channel:,j40,Actual,Channel:,33,Trace,Length:,541,Time,estimate:,2.791698718
QL1P4,Pad,P1,GFZ,Channel:,j41,Actual,Channel:,34,Trace,Length:,378.725,Time,estimate:,1.954318109
QL1P4,Pad,P1,GFZ,Channel:,j42,Actual,Channel:,35,Trace,Length:,196.245,Time,estimate:,1.012674519
QL1P4,Pad,P1,GFZ,Channel:,j43,Actual,Channel:,36,Trace,Length:,1076.225,Time,estimate:,5.553596954
QL1P4,Pad,P1,GFZ,Channel:,j44,Actual,Channel:,37,Trace,Length:,917.585,Time,estimate:,4.734973878
QL1P4,Pad,P1,GFZ,Channel:,j45,Actual,Channel:,38,Trace,Length:,754.59,Time,estimate:,3.893877884
QL1P4,Pad,P1,GFZ,Channel:,j46,Actual,Channel:,39,Trace,Length:,632.49,Time,estimate:,3.263810577
QL1P4,Pad,P1,GFZ,Channel:,j47,Actual,Channel:,40,Trace,Length:,508.855,Time,estimate:,2.625822275
QL1P4,Pad,P1,GFZ,Channel:,j48,Actual,Channel:,41,Trace,Length:,353.37,Time,estimate:,1.823479807
QL1P4,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,42,Trace,Length:,178.415,Time,estimate:,0.920667147
QL1P4,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,43,Trace,Length:,1022.47,Time,estimate:,5.276207371
QL1P4,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,44,Trace,Length:,870.82,Time,estimate:,4.493654487
QL1P4,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,45,Trace,Length:,715.375,Time,estimate:,3.691518429
QL1P4,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,46,Trace,Length:,596.735,Time,estimate:,3.079305609
QL1P4,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,47,Trace,Length:,476.705,Time,estimate:,2.459920032
QL1P4,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,48,Trace,Length:,328.015,Time,estimate:,1.692641506
QL1P4,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,49,Trace,Length:,160.59,Time,estimate:,0.828685577
QL1P4,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,50,Trace,Length:,968.71,Time,estimate:,4.998791987
QL1P4,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,51,Trace,Length:,824.06,Time,estimate:,4.252360897
QL1P4,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,52,Trace,Length:,676.16,Time,estimate:,3.489158974
QL1P4,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,53,Trace,Length:,560.975,Time,estimate:,2.894774839
QL1P4,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,54,Trace,Length:,444.555,Time,estimate:,2.294017788
QL1P4,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,55,Trace,Length:,302.66,Time,estimate:,1.561803205
QL1P4,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,56,Trace,Length:,142.76,Time,estimate:,0.736678205
QL1P4,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,57,Trace,Length:,914.955,Time,estimate:,4.721402403
QL1P4,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,58,Trace,Length:,777.3,Time,estimate:,4.011067307
QL1P4,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,59,Trace,Length:,636.945,Time,estimate:,3.286799519
QL1P4,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,60,Trace,Length:,525.215,Time,estimate:,2.71024407
QL1P4,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,61,Trace,Length:,412.405,Time,estimate:,2.128115545
QL1P4,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,62,Trace,Length:,277.305,Time,estimate:,1.430964904
QL1P4,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,63,Trace,Length:,124.935,Time,estimate:,0.644696635
QL1P4,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,64,Trace,Length:,861.2,Time,estimate:,4.44401282
QL1P4,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,65,Trace,Length:,730.54,Time,estimate:,3.769773717
QL1P4,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,66,Trace,Length:,597.725,Time,estimate:,3.084414262
QL1P4,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,67,Trace,Length:,489.455,Time,estimate:,2.525713301
QL1P4,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,68,Trace,Length:,380.255,Time,estimate:,1.962213301
QL1P4,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,69,Trace,Length:,251.95,Time,estimate:,1.300126602
QL1P4,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,70,Trace,Length:,107.105,Time,estimate:,0.552689263
QL1P4,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,71,Trace,Length:,807.44,Time,estimate:,4.166597435
QL1P4,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,72,Trace,Length:,683.775,Time,estimate:,3.528454326
QL1P4,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,73,Trace,Length:,558.51,Time,estimate:,2.882054807
QL1P4,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,74,Trace,Length:,453.695,Time,estimate:,2.341182532
QL1P4,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,75,Trace,Length:,348.105,Time,estimate:,1.796311057
QL1P4,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,76,Trace,Length:,226.595,Time,estimate:,1.169288301
QL1P4,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,77,Trace,Length:,89.275,Time,estimate:,0.460681891
QL1P4,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,78,Trace,Length:,753.685,Time,estimate:,3.889207852
QL1P4,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,79,Trace,Length:,637.015,Time,estimate:,3.287160737
QL1P4,Pad,P1,GFZ,Channel:,j87,Actual,Channel:,80,Trace,Length:,519.295,Time,estimate:,2.679695352
QL1P4,Pad,P1,GFZ,Channel:,j88,Actual,Channel:,81,Trace,Length:,417.935,Time,estimate:,2.156651763
QL1P4,Pad,P1,GFZ,Channel:,j89,Actual,Channel:,82,Trace,Length:,315.955,Time,estimate:,1.630408814
QL1P4,Pad,P1,GFZ,Channel:,j90,Actual,Channel:,83,Trace,Length:,201.24,Time,estimate:,1.03845
QL1P4,Pad,P1,GFZ,Channel:,j91,Actual,Channel:,84,Trace,Length:,71.45,Time,estimate:,0.36870032
QL1P4,Pad,P1,GFZ,Channel:,j92,Actual,Channel:,85,Trace,Length:,689.885,Time,estimate:,3.559983493
QL1P4,Pad,P1,GFZ,Channel:,j93,Actual,Channel:,86,Trace,Length:,580.275,Time,estimate:,2.994367788
QL1P4,Pad,P1,GFZ,Channel:,j94,Actual,Channel:,87,Trace,Length:,471.855,Time,estimate:,2.434892788
QL1P4,Pad,P1,GFZ,Channel:,j95,Actual,Channel:,88,Trace,Length:,374.515,Time,estimate:,1.932593429
QL1P4,Pad,P1,GFZ,Channel:,j96,Actual,Channel:,89,Trace,Length:,277.115,Time,estimate:,1.429984455
QL1P4,Pad,P1,GFZ,Channel:,j97,Actual,Channel:,90,Trace,Length:,170.605,Time,estimate:,0.880365545
QL1P4,Pad,P1,GFZ,Channel:,j98,Actual,Channel:,91,Trace,Length:,54.75,Time,estimate:,0.282524038
QL1P4,Pad,P1,GFZ,Channel:,j99,Actual,Channel:,92,Trace,Length:,662.58,Time,estimate:,3.419082692
QL1P4,Pad,P1,GFZ,Channel:,j100,Actual,Channel:,93,Trace,Length:,559.845,Time,estimate:,2.88894375
QL1P4,Pad,P1,GFZ,Channel:,j101,Actual,Channel:,94,Trace,Length:,459.445,Time,estimate:,2.370854006
QL1P4,Pad,P1,GFZ,Channel:,j102,Actual,Channel:,95,Trace,Length:,365.61,Time,estimate:,1.886641346
QL1P4,Pad,P1,GFZ,Channel:,j103,Actual,Channel:,96,Trace,Length:,272.02,Time,estimate:,1.403692949
QL1P4,Pad,P1,GFZ,Channel:,j104,Actual,Channel:,97,Trace,Length:,170.445,Time,estimate:,0.879539904
QL1P4,Pad,P1,GFZ,Channel:,j105,Actual,Channel:,98,Trace,Length:,70.905,Time,estimate:,0.365887981
QL1P4,Pad,P1,GFZ,Channel:,j106,Actual,Channel:,99,Trace,Length:,640.945,Time,estimate:,3.307440544
QL1P4,Pad,P1,GFZ,Channel:,j107,Actual,Channel:,100,Trace,Length:,545.675,Time,estimate:,2.815822916
QL1P4,Pad,P1,GFZ,Channel:,j108,Actual,Channel:,101,Trace,Length:,452.155,Time,estimate:,2.333235737
QL1P4,Pad,P1,GFZ,Channel:,j109,Actual,Channel:,102,Trace,Length:,361.915,Time,estimate:,1.867574198
QL1P4,Pad,P1,GFZ,Channel:,j110,Actual,Channel:,103,Trace,Length:,271.795,Time,estimate:,1.402531891
QL1P4,Pad,P1,GFZ,Channel:,j111,Actual,Channel:,104,Trace,Length:,177.685,Time,estimate:,0.91690016
QL1P4,Pad,P1,GFZ,Channel:,j112,Actual,Channel:,105,Trace,Length:,85.2,Time,estimate:,0.439653846
QL1P4,Pad,P1,GFZ,Channel:,j113,Actual,Channel:,106,Trace,Length:,619.31,Time,estimate:,3.195798397
QL1P4,Pad,P1,GFZ,Channel:,j114,Actual,Channel:,107,Trace,Length:,531.51,Time,estimate:,2.742727884
QL1P4,Pad,P1,GFZ,Channel:,j115,Actual,Channel:,108,Trace,Length:,444.865,Time,estimate:,2.295617468
QL1P4,Pad,P1,GFZ,Channel:,j116,Actual,Channel:,109,Trace,Length:,358.22,Time,estimate:,1.848507051
QL1P4,Pad,P1,GFZ,Channel:,j117,Actual,Channel:,110,Trace,Length:,271.57,Time,estimate:,1.401370833
QL1P4,Pad,P1,GFZ,Channel:,j118,Actual,Channel:,111,Trace,Length:,184.925,Time,estimate:,0.954260417
QL1P4,Pad,P1,GFZ,Channel:,j119,Actual,Channel:,112,Trace,Length:,99.49,Time,estimate:,0.51339391
QL1P4,Pad,P1,GFZ,Channel:,j103,Actual,Channel:,1,Trace,Length:,1316.01,Time,estimate:,6.790949038
QL1P4,Pad,P1,GFZ,Channel:,j102,Actual,Channel:,2,Trace,Length:,1120.41,Time,estimate:,5.781602884
QL1P4,Pad,P1,GFZ,Channel:,j101,Actual,Channel:,3,Trace,Length:,937.96,Time,estimate:,4.840114102
QL1P4,Pad,P1,GFZ,Channel:,j100,Actual,Channel:,4,Trace,Length:,803.265,Time,estimate:,4.145053365
QL1P4,Pad,P1,GFZ,Channel:,j99,Actual,Channel:,5,Trace,Length:,670.89,Time,estimate:,3.461964423
QL1P4,Pad,P1,GFZ,Channel:,j98,Actual,Channel:,6,Trace,Length:,477.17,Time,estimate:,2.462319551
QL1P4,Pad,P1,GFZ,Channel:,j97,Actual,Channel:,7,Trace,Length:,267.555,Time,estimate:,1.380652404
QL1P4,Pad,P1,GFZ,Channel:,j96,Actual,Channel:,8,Trace,Length:,1291.25,Time,estimate:,6.663181089
QL1P4,Pad,P1,GFZ,Channel:,j95,Actual,Channel:,9,Trace,Length:,1104.63,Time,estimate:,5.700174038
QL1P4,Pad,P1,GFZ,Channel:,j94,Actual,Channel:,10,Trace,Length:,911.455,Time,estimate:,4.703341506
QL1P4,Pad,P1,GFZ,Channel:,j93,Actual,Channel:,11,Trace,Length:,775.53,Time,estimate:,4.001933653
QL1P4,Pad,P1,GFZ,Channel:,j92,Actual,Channel:,12,Trace,Length:,637.45,Time,estimate:,3.289405448
QL1P4,Pad,P1,GFZ,Channel:,j91,Actual,Channel:,13,Trace,Length:,454.79,Time,estimate:,2.346833013
QL1P4,Pad,P1,GFZ,Channel:,j90,Actual,Channel:,14,Trace,Length:,249.725,Time,estimate:,1.288645032
QL1P4,Pad,P1,GFZ,Channel:,j89,Actual,Channel:,15,Trace,Length:,1237.495,Time,estimate:,6.385791506
QL1P4,Pad,P1,GFZ,Channel:,j88,Actual,Channel:,16,Trace,Length:,1057.865,Time,estimate:,5.458854647
QL1P4,Pad,P1,GFZ,Channel:,j87,Actual,Channel:,17,Trace,Length:,872.235,Time,estimate:,4.500956249
QL1P4,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,18,Trace,Length:,739.77,Time,estimate:,3.817402884
QL1P4,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,19,Trace,Length:,605.3,Time,estimate:,3.123503205
QL1P4,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,20,Trace,Length:,429.435,Time,estimate:,2.215994711
QL1P4,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,21,Trace,Length:,231.9,Time,estimate:,1.196663461
QL1P4,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,22,Trace,Length:,1183.74,Time,estimate:,6.108401922
QL1P4,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,23,Trace,Length:,1011.105,Time,estimate:,5.217561057
QL1P4,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,24,Trace,Length:,833.02,Time,estimate:,4.298596794
QL1P4,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,25,Trace,Length:,704.01,Time,estimate:,3.632872115
QL1P4,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,26,Trace,Length:,573.15,Time,estimate:,2.957600961
QL1P4,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,27,Trace,Length:,404.08,Time,estimate:,2.08515641
QL1P4,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,28,Trace,Length:,214.07,Time,estimate:,1.10465609
QL1P4,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,29,Trace,Length:,1129.98,Time,estimate:,5.830986538
QL1P4,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,30,Trace,Length:,964.345,Time,estimate:,4.976267467
QL1P4,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,31,Trace,Length:,793.805,Time,estimate:,4.096237339
QL1P4,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,32,Trace,Length:,668.25,Time,estimate:,3.448341346
QL1P4,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,33,Trace,Length:,541,Time,estimate:,2.791698718
QL1P4,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,34,Trace,Length:,378.725,Time,estimate:,1.954318109
QL1P4,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,35,Trace,Length:,196.245,Time,estimate:,1.012674519
QL1P4,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,36,Trace,Length:,1076.225,Time,estimate:,5.553596954
QL1P4,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,37,Trace,Length:,917.585,Time,estimate:,4.734973878
QL1P4,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,38,Trace,Length:,754.59,Time,estimate:,3.893877884
QL1P4,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,39,Trace,Length:,632.49,Time,estimate:,3.263810577
QL2P1,Pad,P1,GFZ,Channel:,j93,Actual,Channel:,1,Trace,Length:,1759.5,Time,estimate:,9.079471153
QL2P1,Pad,P1,GFZ,Channel:,j92,Actual,Channel:,2,Trace,Length:,1377.826667,Time,estimate:,7.10993889
QL2P1,Pad,P1,GFZ,Channel:,j91,Actual,Channel:,3,Trace,Length:,878.96,Time,estimate:,4.535658974
QL2P1,Pad,P1,GFZ,Channel:,j90,Actual,Channel:,4,Trace,Length:,497.73,Time,estimate:,2.568414423
QL2P1,Pad,P1,GFZ,Channel:,j89,Actual,Channel:,5,Trace,Length:,309.8833333,Time,estimate:,1.599077457
QL2P1,Pad,P1,GFZ,Channel:,j88,Actual,Channel:,6,Trace,Length:,1701.363333,Time,estimate:,8.779471044
QL2P1,Pad,P1,GFZ,Channel:,j87,Actual,Channel:,7,Trace,Length:,1330.266667,Time,estimate:,6.864517095
QL2P1,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,8,Trace,Length:,841.77,Time,estimate:,4.343749038
QL2P1,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,9,Trace,Length:,471.0833333,Time,estimate:,2.43091079
QL2P1,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,10,Trace,Length:,283.2333333,Time,estimate:,1.461556624
QL2P1,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,11,Trace,Length:,1643.226667,Time,estimate:,8.479470941
QL2P1,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,12,Trace,Length:,1282.703333,Time,estimate:,6.619078096
QL2P1,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,13,Trace,Length:,804.58,Time,estimate:,4.151839102
QL2P1,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,14,Trace,Length:,444.4333333,Time,estimate:,2.293389957
QL2P1,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,15,Trace,Length:,256.5833333,Time,estimate:,1.32403579
QL2P1,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,16,Trace,Length:,1585.093333,Time,estimate:,8.179488031
QL2P1,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,17,Trace,Length:,1235.14,Time,estimate:,6.373639102
QL2P1,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,18,Trace,Length:,767.39,Time,estimate:,3.959929166
QL2P1,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,19,Trace,Length:,417.7866667,Time,estimate:,2.155886325
QL2P1,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,20,Trace,Length:,229.9366667,Time,estimate:,1.186532158
QL2P1,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,21,Trace,Length:,1526.956667,Time,estimate:,7.879487928
QL2P1,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,22,Trace,Length:,1187.576667,Time,estimate:,6.128200108
QL2P1,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,23,Trace,Length:,730.2,Time,estimate:,3.76801923
QL2P1,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,24,Trace,Length:,391.1366667,Time,estimate:,2.018365491
QL2P1,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,25,Trace,Length:,203.2866667,Time,estimate:,1.049011325
QL2P1,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,26,Trace,Length:,1468.82,Time,estimate:,7.57948782
QL2P1,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,27,Trace,Length:,1140.013333,Time,estimate:,5.882761109
QL2P1,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,28,Trace,Length:,693.01,Time,estimate:,3.576109294
QL2P1,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,29,Trace,Length:,364.4866667,Time,estimate:,1.880844658
QL2P1,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,30,Trace,Length:,176.64,Time,estimate:,0.911507692
QL2P1,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,31,Trace,Length:,1410.683333,Time,estimate:,7.279487711
QL2P1,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,32,Trace,Length:,1092.45,Time,estimate:,5.637322115
QL2P1,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,33,Trace,Length:,655.82,Time,estimate:,3.384199359
QL2P1,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,34,Trace,Length:,337.84,Time,estimate:,1.743341025
QL2P1,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,35,Trace,Length:,149.99,Time,estimate:,0.773986859
QL2P1,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,36,Trace,Length:,1359.023333,Time,estimate:,7.012908865
QL2P1,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,37,Trace,Length:,1053.216667,Time,estimate:,5.434868057
QL2P1,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,38,Trace,Length:,628.63,Time,estimate:,3.243891987
QL2P1,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,39,Trace,Length:,323.4266667,Time,estimate:,1.66896453
QL2P1,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,40,Trace,Length:,143.2366667,Time,estimate:,0.739137927
QL2P1,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,41,Trace,Length:,1348.476667,Time,estimate:,6.958485364
QL2P1,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,42,Trace,Length:,1053.216667,Time,estimate:,5.434868057
QL2P1,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,43,Trace,Length:,639.0066667,Time,estimate:,3.297438248
QL2P1,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,44,Trace,Length:,343.6266667,Time,estimate:,1.773201709
QL2P1,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,45,Trace,Length:,164.18,Time,estimate:,0.847210897
QL2P1,Pad,P1,GFZ,Channel:,j48,Actual,Channel:,46,Trace,Length:,1337.933333,Time,estimate:,6.904079057
QL2P1,Pad,P1,GFZ,Channel:,j47,Actual,Channel:,47,Trace,Length:,1053.22,Time,estimate:,5.434885256
QL2P1,Pad,P1,GFZ,Channel:,j46,Actual,Channel:,48,Trace,Length:,649.38,Time,estimate:,3.350967307
QL2P1,Pad,P1,GFZ,Channel:,j45,Actual,Channel:,49,Trace,Length:,364.57,Time,estimate:,1.881274679
QL2P1,Pad,P1,GFZ,Channel:,j44,Actual,Channel:,50,Trace,Length:,185.12,Time,estimate:,0.955266667
QL2P1,Pad,P1,GFZ,Channel:,j43,Actual,Channel:,51,Trace,Length:,1327.386667,Time,estimate:,6.849655556
QL2P1,Pad,P1,GFZ,Channel:,j42,Actual,Channel:,52,Trace,Length:,1053.223333,Time,estimate:,5.434902455
QL2P1,Pad,P1,GFZ,Channel:,j41,Actual,Channel:,53,Trace,Length:,659.7566667,Time,estimate:,3.404513568
QL2P1,Pad,P1,GFZ,Channel:,j40,Actual,Channel:,54,Trace,Length:,385.5133333,Time,estimate:,1.989347649
QL2P1,Pad,P1,GFZ,Channel:,j39,Actual,Channel:,55,Trace,Length:,206.0633333,Time,estimate:,1.063339636
QL2P1,Pad,P1,GFZ,Channel:,j38,Actual,Channel:,56,Trace,Length:,1316.843333,Time,estimate:,6.79524925
QL2P1,Pad,P1,GFZ,Channel:,j103,Actual,Channel:,1,Trace,Length:,1759.5,Time,estimate:,9.079471153
QL2P1,Pad,P1,GFZ,Channel:,j102,Actual,Channel:,2,Trace,Length:,1377.826667,Time,estimate:,7.10993889
QL2P1,Pad,P1,GFZ,Channel:,j101,Actual,Channel:,3,Trace,Length:,878.96,Time,estimate:,4.535658974
QL2P1,Pad,P1,GFZ,Channel:,j100,Actual,Channel:,4,Trace,Length:,497.73,Time,estimate:,2.568414423
QL2P1,Pad,P1,GFZ,Channel:,j99,Actual,Channel:,5,Trace,Length:,309.8833333,Time,estimate:,1.599077457
